,id,name,cbd,ad_code,brand,price,addition
158,XM1707337872123625472,整租·裕兴花园 1室0厅 东,SM,0,链家,2600 元/月,湖里-SM-裕兴花园/40.00㎡/东/1室0厅1卫/高楼层（22层）
159,XM1714254356334772224,整租·中港花园 2室2厅 南/北,SM,0,链家,4100 元/月,湖里-SM-中港花园/90.00㎡/南 北/2室2厅2卫/中楼层（6层）
160,XM1686222608992829440,整租·仙阁里花园 3室2厅 西南,SM,0,链家,3100 元/月,思明-SM-仙阁里花园/73.35㎡/西南/3室2厅1卫/中楼层（9层）
161,XM1686056296165408768,整租·禾山路 3室2厅 南/北,SM,0,链家,3000 元/月,湖里-SM-禾山路/85.00㎡/南 北/3室2厅1卫/低楼层（2层）
162,XM1700722065629249536,整租·裕兴花园 1室1厅 南,SM,0,链家,1900 元/月,湖里-SM-裕兴花园/38.00㎡/南/1室1厅1卫/低楼层（22层）
163,XM1705775135463571456,整租·源泉山庄 2室2厅 南/北,SM,0,链家,3300 元/月,湖里-SM-源泉山庄/97.79㎡/南 北/2室2厅1卫/高楼层（8层）
164,XM1663194968950308864,整租·裕兴花园 1室1厅 南,SM,0,链家,2300 元/月,湖里-SM-裕兴花园/55.00㎡/南/1室1厅1卫/中楼层（22层）
165,XM1709197405762617344,整租·仙阁里花园 2室1厅 南/北,SM,0,链家,3700 元/月,思明-SM-仙阁里花园/60.00㎡/南 北/2室1厅1卫/高楼层（8层）
166,XM1709806382825340928,整租·天成花园 1室0厅 西,SM,0,链家,2300 元/月,湖里-SM-天成花园/35.00㎡/西/1室0厅1卫/低楼层（21层）
167,XM1704007172217634816,整租·江鹭花园 2室1厅 南,SM,0,链家,3100 元/月,湖里-SM-江鹭花园/80.00㎡/南/2室1厅1卫/低楼层（6层）
168,XM1704049198367768576,整租·仙阁里花园 2室1厅 南,SM,0,链家,3700 元/月,思明-SM-仙阁里花园/71.66㎡/南/2室1厅1卫/低楼层（8层）
169,XM1689148276797865984,整租·天成花园 2室1厅 西北,SM,0,链家,4100 元/月,湖里-SM-天成花园/63.49㎡/西北/2室1厅1卫/中楼层（23层）
170,XM1653994708453556224,整租·天成花园 1室0厅 东,SM,0,链家,1900 元/月,湖里-SM-天成花园/37.00㎡/东/1室0厅1卫/中楼层（17层）
171,XM1700453077028438016,整租·仙岳嘉园 4室2厅 南/北,SM,0,链家,6000 元/月,思明-SM-仙岳嘉园/158.93㎡/南 北/4室2厅2卫/中楼层（26层）
172,XM1641388565201944576,整租·仙阁里花园 3室1厅 南/北,SM,0,链家,3700 元/月,思明-SM-仙阁里花园/88.10㎡/南 北/3室1厅1卫/中楼层（8层）
173,XM1710887254676733952,整租·裕兴花园 1室1厅 西,SM,0,链家,2000 元/月,湖里-SM-裕兴花园/40.00㎡/西/1室1厅1卫/低楼层（22层）
174,XM1711216140237144064,整租·中港花园 3室2厅 南,SM,0,链家,5000 元/月,湖里-SM-中港花园/115.00㎡/南/3室2厅2卫/中楼层（7层）
175,XM1715945871163523072,整租·天成花园 2室1厅 东南,SM,0,链家,3900 元/月,湖里-SM-天成花园/70.00㎡/东南/2室1厅1卫/低楼层（23层）
176,XM1716007866684407808,整租·侨岳里小区 3室2厅 南/北,SM,0,链家,3900 元/月,思明-SM-侨岳里小区/86.00㎡/南 北/3室2厅1卫/中楼层（8层）
177,XM1717216880415997952,整租·裕兴花园 1室0厅 北,SM,0,链家,2200 元/月,湖里-SM-裕兴花园/40.00㎡/北/1室0厅1卫/中楼层（22层）
178,XM1717493531846639616,整租·天成花园 1室0厅 东,SM,0,链家,2050 元/月,湖里-SM-天成花园/40.00㎡/东/1室0厅1卫/中楼层（17层）
179,XM1686012447720210432,整租·龙潭花园 3室1厅 东南,SM,0,链家,3500 元/月,湖里-SM-龙潭花园/84.37㎡/东南/3室1厅1卫/中楼层（7层）
180,XM1660603450750140416,整租·仙阁里花园 3室1厅 南/北,SM,0,链家,4000 元/月,思明-SM-仙阁里花园/89.38㎡/南 北/3室1厅1卫/低楼层（7层）
181,XM1656303830008070144,整租·中港花园 1室1厅 南,SM,0,链家,1000 元/月,湖里-SM-中港花园/30.00㎡/南/1室1厅1卫/高楼层（6层）
182,XM1710203243721654272,整租·中港花园 2室1厅 东/西,SM,0,链家,2460 元/月,湖里-SM-中港花园/40.00㎡/东 西/2室1厅1卫/中楼层（6层）
183,XM1712338122391420928,整租·仙阁里花园 3室2厅 南/北,SM,0,链家,3600 元/月,思明-SM-仙阁里花园/80.00㎡/南 北/3室2厅1卫/高楼层（9层）
184,XM1704136233581543424,整租·金岳花园 3室3厅 南,SM,0,链家,4500 元/月,思明-SM-金岳花园/169.00㎡/南/3室3厅3卫/高楼层（7层）
185,XM1704421992393867264,整租·和谐家园 3室2厅 南/北,SM,0,链家,3500 元/月,湖里-SM-和谐家园/95.00㎡/南 北/3室2厅1卫/中楼层（7层）
186,XM1689559746308210688,整租·仙阁里花园 2室1厅 南/北,SM,0,链家,3500 元/月,思明-SM-仙阁里花园/70.00㎡/南 北/2室1厅1卫/中楼层（8层）
187,XM1690293288180908032,整租·华岳山庄 4室2厅 南/北,SM,0,链家,10000 元/月,思明-SM-华岳山庄/217.00㎡/南 北/4室2厅2卫/高楼层（12层）
188,XM1614153432350851072,整租·侨岳里小区 3室2厅 南/北,SM,0,链家,3500 元/月,思明-SM-侨岳里小区/82.00㎡/南 北/3室2厅1卫/高楼层（8层）
189,XM1707254230189867008,整租·源泉山庄 3室1厅 南/北,SM,0,链家,3000 元/月,湖里-SM-源泉山庄/88.00㎡/南 北/3室1厅1卫/低楼层（8层）
190,XM1707279791134081024,整租·古龙花园 4室2厅 南/北,SM,0,链家,7800 元/月,湖里-SM-古龙花园/154.00㎡/南 北/4室2厅3卫/高楼层（15层）
191,XM1716017087731728384,整租·仙阁里花园 2室2厅 南/北,SM,0,链家,4200 元/月,思明-SM-仙阁里花园/71.00㎡/南 北/2室2厅1卫/中楼层（8层）
192,XM1716401837323583488,整租·侨建花园西区 2室2厅 东/西,SM,0,链家,4600 元/月,思明-SM-侨建花园西区/100.00㎡/东 西/2室2厅2卫/中楼层（9层）
193,XM1686298761816440832,整租·仙阁里花园 2室1厅 南,SM,0,链家,4500 元/月,思明-SM-仙阁里花园/70.00㎡/南/2室1厅1卫/高楼层（7层）
194,XM1686704293886820352,整租·半山御景1期 1室0厅 南,SM,0,链家,800 元/月,思明-SM-半山御景1期/30.00㎡/南/1室0厅0卫/地下室
195,XM1662752964730683392,整租·松柏华庭 3室2厅 南/北,SM,0,链家,5900 元/月,思明-SM-松柏华庭/127.00㎡/南 北/3室2厅1卫/高楼层（11层）
196,XM1663035176327839744,整租·禾山路 3室1厅 西南/北,SM,0,链家,3600 元/月,湖里-SM-禾山路/71.00㎡/西南 北/3室1厅1卫/中楼层（7层）
197,XM1699670988960038912,整租·裕兴花园 1室1厅 东,SM,0,链家,2300 元/月,湖里-SM-裕兴花园/49.00㎡/东/1室1厅1卫/高楼层（22层）
198,XM1696708619271143424,整租·中港花园 3室2厅 南/北,SM,0,链家,4900 元/月,湖里-SM-中港花园/141.00㎡/南 北/3室2厅2卫/高楼层（5层）
199,XM1697219329965162496,整租·松柏华庭 4室2厅 东南/北,SM,0,链家,6800 元/月,思明-SM-松柏华庭/163.00㎡/东南 北/4室2厅2卫/中楼层（14层）
200,XM1707343572669300736,整租·裕兴花园 1室0厅 东,SM,0,链家,2400 元/月,湖里-SM-裕兴花园/45.00㎡/东/1室0厅1卫/中楼层（22层）
201,XM1707319237481070592,整租·金岳花园 2室1厅 南,SM,0,链家,4000 元/月,思明-SM-金岳花园/83.00㎡/南/2室1厅1卫/中楼层（11层）
202,XM1716457581150470144,整租·联发嘉和府 4室2厅 南/西南,SM,0,链家,16000 元/月,湖里-SM-联发嘉和府/168.00㎡/南 西南/4室2厅2卫/中楼层（23层）
203,XM1716782340614651904,整租·兴山花园 1室0厅 南,SM,0,链家,2500 元/月,湖里-SM-兴山花园/20.00㎡/南/1室0厅1卫/低楼层（25层）
204,XM1683056921369640960,整租·西郭新村 1室1厅 南,SM,0,链家,1500 元/月,思明-SM-西郭新村/25.00㎡/南/1室1厅1卫/低楼层（8层）
205,XM1702311108662001664,整租·裕兴花园 1室0厅 南,SM,0,链家,2500 元/月,湖里-SM-裕兴花园/25.00㎡/南/1室0厅1卫/高楼层（22层）
206,XM1662403040335888384,整租·天成花园 2室1厅 东南,SM,0,链家,2800 元/月,湖里-SM-天成花园/47.00㎡/东南/2室1厅1卫/高楼层（23层）
207,XM1662033242737344512,整租·天成花园 1室1厅 南,SM,0,链家,2800 元/月,湖里-SM-天成花园/45.00㎡/南/1室1厅1卫/高楼层（23层）
208,XM1697903136674414592,整租·天成花园 1室1厅 南,SM,0,链家,2000 元/月,湖里-SM-天成花园/30.00㎡/南/1室1厅1卫/低楼层（21层）
209,XM1697958602616078336,整租·侨建花园西区 1室0厅 东,SM,0,链家,1600 元/月,思明-SM-侨建花园西区/30.00㎡/东/1室0厅1卫/低楼层（7层）
210,XM1707709496337367040,整租·嘉诚花园 2室2厅 东南,SM,0,链家,3400 元/月,湖里-SM-嘉诚花园/70.00㎡/东南/2室2厅1卫/高楼层（6层）
211,XM1707980809970909184,整租·天成花园 1室1厅 西南/西北,SM,0,链家,2200 元/月,湖里-SM-天成花园/40.00㎡/西南 西北/1室1厅1卫/高楼层（20层）
212,XM1716778173833674752,整租·兴山花园 1室1厅 南,SM,0,链家,2500 元/月,湖里-SM-兴山花园/30.00㎡/南/1室1厅1卫/低楼层（25层）
213,XM1717458295674896384,整租·仙阁里花园 2室1厅 南,SM,0,链家,3500 元/月,思明-SM-仙阁里花园/70.00㎡/南/2室1厅1卫/低楼层（8层）
214,XM1700726433313193984,整租·仙阁里花园 1室0厅 南,SM,0,链家,1500 元/月,思明-SM-仙阁里花园/25.00㎡/南/1室0厅1卫/低楼层（7层）
215,XM1698222405643665408,整租·侨岳里小区 3室2厅 南/北,SM,0,链家,4600 元/月,思明-SM-侨岳里小区/96.00㎡/南 北/3室2厅1卫/低楼层（8层）
216,XM1681152904339128320,整租·金龙公寓 3室1厅 南/北,SM,0,链家,2700 元/月,湖里-SM-金龙公寓/79.00㎡/南 北/3室1厅1卫/高楼层（7层）
217,XM1707973178661273600,整租·裕兴花园 1室1厅 北,SM,0,链家,2600 元/月,湖里-SM-裕兴花园/45.00㎡/北/1室1厅1卫/中楼层（22层）
218,XM1708314713890226176,整租·天成花园 1室0厅 东,SM,0,链家,1400 元/月,湖里-SM-天成花园/25.00㎡/东/1室0厅1卫/低楼层（21层）
219,XM1717446093794443264,整租·兴山花园 1室0厅 东南,SM,0,链家,2500 元/月,湖里-SM-兴山花园/20.00㎡/东南/1室0厅1卫/低楼层（25层）
220,XM1717494974519443456,整租·天成花园 1室1厅 东,SM,0,链家,2450 元/月,湖里-SM-天成花园/42.00㎡/东/1室1厅1卫/高楼层（17层）
221,XM1680945849363857408,整租·裕发花园 4室2厅 错层 南/北,SM,0,链家,7500 元/月,湖里-SM-裕发花园/157.73㎡/南 北/4室2厅2卫/低楼层（11层）
222,XM1681221604878581760,整租·仙阁里花园 2室1厅 东/西,SM,0,链家,3500 元/月,思明-SM-仙阁里花园/70.00㎡/东 西/2室1厅1卫/中楼层（8层）
223,XM1713850877942431744,整租·百果山小区 2室1厅 南,SM,0,链家,3000 元/月,湖里-SM-百果山小区/60.00㎡/南/2室1厅1卫/低楼层（7层）
224,XM1714879791724756992,整租·天成花园 1室1厅 南,SM,0,链家,3000 元/月,湖里-SM-天成花园/40.00㎡/南/1室1厅1卫/中楼层（21层）
225,XM1681517689199132672,整租·侨岳里小区 2室1厅 南,SM,0,链家,2998 元/月,思明-SM-侨岳里小区/67.98㎡/南/2室1厅1卫/高楼层（8层）
226,XM1714652935838760960,整租·兴山花园 1室1厅 南,SM,0,链家,2800 元/月,湖里-SM-兴山花园/45.00㎡/南/1室1厅1卫/中楼层（25层）
227,372634,独栋·厦门思寓 玉岭店 温馨套房 1室1厅,SM,63148770108785760,厦门思寓,2680 元/月,仅剩1间/50.00㎡/1间在租/1室1厅1卫
228,424408,独栋·厦门思寓 玉岭店 边套大单间 1室1厅,SM,63148770108785760,厦门思寓,1980 元/月,仅剩1间/30.00㎡/1间在租/1室1厅1卫
229,424410,独栋·厦门思寓 玉岭店 朝南温馨小单间 开间,SM,63148770108785760,厦门思寓,1580 元/月,仅剩3间/25.00㎡/3间在租/1室0厅1卫
230,372122,独栋·厦门思寓 玉岭店 朝北大单间 开间,SM,63148770108785760,厦门思寓,2080 元/月,仅剩1间/40.00㎡/1间在租/1室0厅1卫
231,372244,独栋·厦门思寓 玉岭店 朝南温馨单间 特价 1室1厅,SM,63148770108785760,厦门思寓,1480-1500 元/月,仅剩2间/35.00㎡/2间在租/1室1厅1卫
232,424404,独栋·厦门思寓 玉岭店 朝南大单间 1室1厅,SM,63148770108785760,厦门思寓,2180 元/月,仅剩2间/35.00㎡/2间在租/1室1厅1卫
233,424407,独栋·厦门思寓 玉岭店 超大朝南单间 1室1厅,SM,63148770108785760,厦门思寓,2680 元/月,仅剩2间/50.00㎡/2间在租/1室1厅1卫
234,424403,独栋·厦门思寓 玉岭店 边套东西通透大单间 1室1厅,SM,63148770108785760,厦门思寓,1980 元/月,仅剩1间/35.00㎡/1间在租/1室1厅1卫
235,374139,独栋·厦门思寓 玉岭店 通透阳光单间 1室1厅,SM,63148770108785760,厦门思寓,1480 元/月,仅剩1间/30.00㎡/1间在租/1室1厅1卫
236,386838,独栋·厦门思寓 玉岭店 朝北单间 开间,SM,63148770108785760,厦门思寓,1700 元/月,仅剩1间/30.00㎡/1间在租/1室0厅1卫
237,421921,独栋·屿果 后埔3期 阳光平层单间 开间,SM,63191977986245728,屿果,1825 元/月,仅剩1间/34.00㎡/1间在租/1室0厅1卫
238,423675,独栋·屿果 后埔3期 小复式 1室1厅,SM,76317359156904129,屿果,1440 元/月,仅剩2间/20.00㎡/2间在租/1室1厅1卫
239,436032,独栋·屿果 后埔3期 秒杀精致大复式 开间,SM,76317359156904130,屿果,1849-1872 元/月,仅剩2间/29.00-30.00㎡/2间在租/1室0厅1卫
240,503219,独栋·方季公寓 仙岳汉庭店 地铁旁 好停车 可短租 免中介 押一付一 1室1厅,七星路,0,方季公寓,1880-2280 元/月,仅剩5间/30.00-45.00㎡/5间在租/1室1厅1卫
241,XM1681167437833175040,整租·米兰春天 1室1厅 西南,七星路,0,链家,3300 元/月,思明-七星路-米兰春天/46.00㎡/西南/1室1厅1卫/高楼层（28层）
242,XM1710567336030765056,整租·米兰春天 1室1厅 东南,七星路,0,链家,3300 元/月,思明-七星路-米兰春天/46.00㎡/东南/1室1厅1卫/中楼层（28层）
243,XM1646392591878455296,整租·夏新花园 1室0厅 南,七星路,0,链家,1580 元/月,思明-七星路-夏新花园/35.00㎡/南/1室0厅1卫/低楼层（7层）
244,XM1682956776141488128,整租·夏新花园 2室1厅 南/北,七星路,0,链家,3200 元/月,思明-七星路-夏新花园/60.00㎡/南 北/2室1厅1卫/低楼层（7层）
245,XM1687052042750656512,整租·福达里 1室0厅 北,七星路,0,链家,2000 元/月,思明-七星路-福达里/20.00㎡/北/1室0厅1卫/低楼层（25层）
246,XM1710852143608496128,整租·米兰春天 2室2厅 东,七星路,0,链家,4500 元/月,思明-七星路-米兰春天/75.00㎡/东/2室2厅1卫/高楼层（28层）
247,XM1627972629933588480,整租·富丽大厦 1室0厅 东南,七星路,0,链家,2800 元/月,思明-七星路-富丽大厦/42.00㎡/东南/1室0厅1卫/中楼层（6层）
248,XM1626572711427833856,整租·富丽大厦 1室0厅 南,七星路,0,链家,2900 元/月,思明-七星路-富丽大厦/40.00㎡/南/1室0厅1卫/中楼层（6层）
249,XM1661251035315830784,整租·福达里 1室1厅 南,七星路,0,链家,2500 元/月,思明-七星路-福达里/50.00㎡/南/1室1厅1卫/中楼层（25层）
250,XM1688147213185712128,整租·玫瑰园 2室1厅 东/西,七星路,0,链家,4000 元/月,思明-七星路-玫瑰园/84.50㎡/东 西/2室1厅1卫/高楼层（7层）
251,XM1694604581771673600,整租·米兰春天 3室1厅 西北,七星路,0,链家,8500 元/月,思明-七星路-米兰春天/131.00㎡/西北/3室1厅2卫/中楼层（28层）
252,XM1696369686716874752,整租·米兰春天 2室2厅 西南,七星路,0,链家,5300 元/月,思明-七星路-米兰春天/75.00㎡/西南/2室2厅1卫/中楼层（28层）
253,XM1671398655917031424,整租·夏新花园 1室0厅 南,七星路,0,链家,1680 元/月,思明-七星路-夏新花园/35.00㎡/南/1室0厅1卫/高楼层（7层）
254,XM1671399978817290240,整租·夏新花园 1室0厅 南,七星路,0,链家,1750 元/月,思明-七星路-夏新花园/35.00㎡/南/1室0厅1卫/中楼层（7层）
255,XM2904453986881388544,整租·玫瑰园 3室2厅 南/北,七星路,0,链家,5300 元/月,思明-七星路-玫瑰园/133.31㎡/南 北/3室2厅2卫/高楼层（7层）
256,XM2901305060354949120,整租·夏新花园 2室2厅 南/北,七星路,0,链家,3500 元/月,思明-七星路-夏新花园/91.00㎡/南 北/2室2厅1卫/中楼层（7层）
257,XM1695438429564698624,整租·滨北水务宿舍 2室1厅 南/北,七星路,0,链家,3500 元/月,思明-七星路-滨北水务宿舍/80.00㎡/南 北/2室1厅1卫/高楼层（7层）
258,XM1696366819536797696,整租·七星路 2室2厅 南/北,七星路,0,链家,4000 元/月,思明-七星路-七星路/98.00㎡/南 北/2室2厅1卫/低楼层（7层）
259,XM1697577028347232256,整租·华山园 1室1厅 南,七星路,0,链家,1500 元/月,思明-七星路-华山园/25.00㎡/南/1室1厅1卫/低楼层（7层）
260,XM1671400860321579008,整租·夏新花园 1室0厅 东南,七星路,0,链家,1680 元/月,思明-七星路-夏新花园/35.00㎡/东南/1室0厅1卫/低楼层（7层）
261,XM1657376807256588288,整租·金星大厦 1室0厅 南,七星路,0,链家,2000 元/月,思明-七星路-金星大厦/20.00㎡/南/1室0厅1卫/低楼层（11层）
262,XM1635957132647989248,整租·夏新花园 2室2厅 南/北,七星路,0,链家,3000 元/月,思明-七星路-夏新花园/75.55㎡/南 北/2室2厅1卫/低楼层（7层）
263,XM1640671638372483072,整租·七星路53-57号 2室1厅 南,七星路,0,链家,4200 元/月,思明-七星路-七星路53-57号/110.00㎡/南/2室1厅1卫/中楼层（7层）
264,XM1698177443744972800,整租·夏新花园 2室2厅 南/北,七星路,0,链家,3500 元/月,思明-七星路-夏新花园/90.00㎡/南 北/2室2厅1卫/高楼层（7层）
265,XM1690926975700434944,整租·消防小区 2室1厅 南/北,七星路,0,链家,3400 元/月,思明-七星路-消防小区/69.00㎡/南 北/2室1厅1卫/高楼层（7层）
266,XM1705218147172220928,整租·米兰春天 1室1厅 东南,七星路,0,链家,2900 元/月,思明-七星路-米兰春天/46.00㎡/东南/1室1厅1卫/高楼层（28层）
267,XM1711974435981885440,整租·福达里 1室1厅 西南,七星路,0,链家,2500 元/月,思明-七星路-福达里/35.00㎡/西南/1室1厅1卫/中楼层（26层）
268,XM1661394672947298304,整租·夏新花园 1室0厅 南,七星路,0,链家,1680 元/月,思明-七星路-夏新花园/35.00㎡/南/1室0厅1卫/中楼层（7层）
269,XM2805104685349355520,整租·新景七星公馆 6室3厅 复式 南/北,七星路,0,链家,15000 元/月,思明-七星路-新景七星公馆/280.00㎡/南 北/6室3厅4卫/高楼层（36层）
270,XM2796589111396270080,整租·中科院小区 1室0厅 南,七星路,0,链家,1600 元/月,思明-七星路-中科院小区/35.00㎡/南/1室0厅1卫/高楼层（8层）
271,XM1690618632217821184,整租·鑫龙大厦 2室2厅 东/南/北,七星路,0,链家,4000 元/月,思明-七星路-鑫龙大厦/100.00㎡/东 南 北/2室2厅1卫/中楼层（16层）
272,XM1646393988028039168,整租·夏新花园 1室0厅 南,七星路,0,链家,1680 元/月,思明-七星路-夏新花园/35.00㎡/南/1室0厅1卫/中楼层（7层）
273,XM1706871725779582976,整租·米兰春天 1室1厅 北,七星路,0,链家,3500 元/月,思明-七星路-米兰春天/47.74㎡/北/1室1厅1卫/中楼层（26层）
274,XM1707392472503549952,整租·米兰春天 1室1厅 南,七星路,0,链家,3700 元/月,思明-七星路-米兰春天/53.00㎡/南/1室1厅1卫/低楼层（17层）
275,XM1718566832052371456,整租·米兰春天 2室1厅 北,七星路,0,链家,4000 元/月,思明-七星路-米兰春天/52.00㎡/北/2室1厅1卫/低楼层（17层）
276,XM1718578732966346752,整租·米兰春天 2室1厅 西,七星路,0,链家,5800 元/月,思明-七星路-米兰春天/72.00㎡/西/2室1厅1卫/中楼层（28层）
277,XM1686338980489986048,整租·米兰春天 1室1厅 北,七星路,0,链家,2900 元/月,思明-七星路-米兰春天/46.00㎡/北/1室1厅1卫/中楼层（26层）
